Selection,View,Channel,Begin File_x,Begin Time (s),End Time (s),Low Freq (Hz)_x,High Freq (Hz)_x,Species Code,Common Name,Confidence,birdnetfile,site,bins,realID,reviewer_1,reviewer_2,ID,sample_id,Low Freq (Hz)_y,High Freq (Hz)_y,File Offset (s),Delta Time (s),Annotation,label
3860,Spectrogram 1,1,20230524_000000.WAV,15675,15678,0,15000,t-11113588,American Bullfrog,0.7805,20230524_000000.BirdNET.selection.table.txt,BD-31209B,4,20230524_000000.WAV1567515678BD-31209B,Rohit,Camille,656,t-11113588_656,0,2866.6,0.0457,2.8591,BULLFROG,1
2293,Spectrogram 1,1,20230521_000000.WAV,12174,12177,0,15000,t-11113588,American Bullfrog,0.6134,20230521_000000.BirdNET.selection.table.txt,BD-31209B,4,20230521_000000.WAV1217412177BD-31209B,Camille,Rohit,657,t-11113588_657,0,2985.6,0.336,2.5714,BULLFROG,1
1160,Spectrogram 1,1,20230522_000000.WAV,11259,11262,0,15000,t-11113588,American Bullfrog,0.7079,20230522_000000.BirdNET.selection.table.txt,BD-31209B,4,20230522_000000.WAV1125911262BD-31209B,Diana,Ann,658,t-11113588_658,0,2310.811,0.0815,2.8239,BULLFROG,1
4987,Spectrogram 1,1,20230521_000000.WAV,21237,21240,0,15000,t-11113588,American Bullfrog,0.7319,20230521_000000.BirdNET.selection.table.txt,BD-31209B,4,20230521_000000.WAV2123721240BD-31209B,Ethan,Camille,659,t-11113588_659,0,2644.068,0.0441,0.5981,BULLFROG,1
571,Spectrogram 1,1,20230524_000000.WAV,20019,20022,0,15000,t-11113588,American Bullfrog,0.1025,20230524_000000.BirdNET.selection.table.txt,BD-30175A,1,20230524_000000.WAV2001920022BD-30175A,Amy,Ann,66,t-11113588_66,,,,,,0
6084,Spectrogram 1,1,20230523_000000.WAV,17703,17706,0,15000,t-11113588,American Bullfrog,0.6361,20230523_000000.BirdNET.selection.table.txt,BD-31209B,4,20230523_000000.WAV1770317706BD-31209B,Amy,Ethan,660,t-11113588_660,0,2148.1,0.0199,2.971,BULLFROG,1
44,Spectrogram 1,1,20230527_200000.WAV,132,135,0,15000,t-11113588,American Bullfrog,0.6454,20230527_200000.BirdNET.selection.table.txt,BD-31209B,4,20230527_200000.WAV132135BD-31209B,Ann,Diana,661,t-11113588_661,0,1157.48,0.0558,2.8807,BULLFROG,1
4908,Spectrogram 1,1,20230523_000000.WAV,15039,15042,0,15000,t-11113588,American Bullfrog,0.6063,20230523_000000.BirdNET.selection.table.txt,BD-31209B,4,20230523_000000.WAV1503915042BD-31209B,Rohit,Amy,662,t-11113588_662,0,2413.2,0.0732,2.8504,BULLFROG,1
3160,Spectrogram 1,1,20230522_000000.WAV,19482,19485,0,15000,t-11113588,American Bullfrog,0.6631,20230522_000000.BirdNET.selection.table.txt,BD-31209B,4,20230522_000000.WAV1948219485BD-31209B,Camille,Ann,663,t-11113588_663,39.6,2019.8,0.0788,2.8734,BULLFROG,1
4062,Spectrogram 1,1,20230521_000000.WAV,17904,17907,0,15000,t-11113588,American Bullfrog,0.6,20230521_000000.BirdNET.selection.table.txt,BD-31209B,4,20230521_000000.WAV1790417907BD-31209B,Diana,Rohit,664,t-11113588_664,0,2027.027,0.0921,2.7855,BULLFROG,1
7173,Spectrogram 1,1,20230523_000000.WAV,20487,20490,0,15000,t-11113588,American Bullfrog,0.6849,20230523_000000.BirdNET.selection.table.txt,BD-31209B,4,20230523_000000.WAV2048720490BD-31209B,Ethan,Diana,665,t-11113588_665,0,2150.121,0.0152,2.9505,BULLFROG,1
5662,Spectrogram 1,1,20230523_000000.WAV,16923,16926,0,15000,t-11113588,American Bullfrog,0.7842,20230523_000000.BirdNET.selection.table.txt,BD-31209B,4,20230523_000000.WAV1692316926BD-31209B,Amy,Camille,666,t-11113588_666,0,2490.1,0.0514,2.894,BULLFROG,1
2898,Spectrogram 1,1,20230521_000000.WAV,13992,13995,0,15000,t-11113588,American Bullfrog,0.636,20230521_000000.BirdNET.selection.table.txt,BD-31209B,4,20230521_000000.WAV1399213995BD-31209B,Ann,Amy,667,t-11113588_667,0,2471.6,0.0995,2.8504,BULLFROG,1
1323,Spectrogram 1,1,20230522_000000.WAV,11841,11844,0,15000,t-11113588,American Bullfrog,0.6028,20230522_000000.BirdNET.selection.table.txt,BD-31209B,4,20230522_000000.WAV1184111844BD-31209B,Rohit,Amy,668,t-11113588_668,0,3038.6,0.0783,2.8052,BULLFROG,1
5711,Spectrogram 1,1,20230523_000000.WAV,17025,17028,0,15000,t-11113588,American Bullfrog,0.7194,20230523_000000.BirdNET.selection.table.txt,BD-31209B,4,20230523_000000.WAV1702517028BD-31209B,Camille,Amy,669,t-11113588_669,434.1,2604.7,0.0603,2.9211,BULLFROG,1
676,Spectrogram 1,1,20230526_200000.WAV,4290,4293,0,15000,t-11113588,American Bullfrog,0.1444,20230526_200000.BirdNET.selection.table.txt,BD-30175A,1,20230526_200000.WAV42904293BD-30175A,Ann,Rohit,67,t-11113588_67,,,,,,0
4788,Spectrogram 1,1,20230521_000000.WAV,20613,20616,0,15000,t-11113588,American Bullfrog,0.744,20230521_000000.BirdNET.selection.table.txt,BD-31209B,4,20230521_000000.WAV2061320616BD-31209B,Diana,Ethan,670,t-11113588_670,0,1986.486,0.0816,2.8431,BULLFROG,1
2345,Spectrogram 1,1,20230522_000000.WAV,16359,16362,0,15000,t-11113588,American Bullfrog,0.6203,20230522_000000.BirdNET.selection.table.txt,BD-31209B,4,20230522_000000.WAV1635916362BD-31209B,Ethan,Camille,671,t-11113588_671,0,2527.845,0.0223,2.9505,BULLFROG,1
7029,Spectrogram 1,1,20230523_000000.WAV,19836,19839,0,15000,t-11113588,American Bullfrog,0.7126,20230523_000000.BirdNET.selection.table.txt,BD-31209B,4,20230523_000000.WAV1983619839BD-31209B,Amy,Camille,672,t-11113588_672,186,2139.5,0.0446,2.9108,BULLFROG,1
4817,Spectrogram 1,1,20230524_000000.WAV,18861,18864,0,15000,t-11113588,American Bullfrog,0.7286,20230524_000000.BirdNET.selection.table.txt,BD-31209B,4,20230524_000000.WAV1886118864BD-31209B,Ann,Camille,673,t-11113588_673,93,2139.5,0.0571,2.9009,BULLFROG,1
4827,Spectrogram 1,1,20230521_000000.WAV,20715,20718,0,15000,t-11113588,American Bullfrog,0.6342,20230521_000000.BirdNET.selection.table.txt,BD-31209B,4,20230521_000000.WAV2071520718BD-31209B,Rohit,Camille,674,t-11113588_674,217.1,2511.6,0.0461,2.9501,BULLFROG,1
4061,Spectrogram 1,1,20230521_000000.WAV,17901,17904,0,15000,t-11113588,American Bullfrog,0.6625,20230521_000000.BirdNET.selection.table.txt,BD-31209B,4,20230521_000000.WAV1790117904BD-31209B,Camille,Rohit,675,t-11113588_675,0,2985.6,0.0891,2.6254,BULLFROG,1
5877,Spectrogram 1,1,20230523_000000.WAV,17337,17340,0,15000,t-11113588,American Bullfrog,0.6402,20230523_000000.BirdNET.selection.table.txt,BD-31209B,4,20230523_000000.WAV1733717340BD-31209B,Diana,Rohit,676,t-11113588_676,209.5,2933.2,0.0382,2.8412,BULLFROG,1
5438,Spectrogram 1,1,20230523_000000.WAV,16395,16398,0,15000,t-11113588,American Bullfrog,0.6295,20230523_000000.BirdNET.selection.table.txt,BD-31209B,4,20230523_000000.WAV1639516398BD-31209B,Ethan,Rohit,677,t-11113588_677,0,2498.789,0.024,2.9562,BULLFROG,1
3928,Spectrogram 1,1,20230523_000000.WAV,11970,11973,0,15000,t-11113588,American Bullfrog,0.7792,20230523_000000.BirdNET.selection.table.txt,BD-31209B,4,20230523_000000.WAV1197011973BD-31209B,Amy,Camille,678,t-11113588_678,279.1,2666.7,0.0847,2.8911,BULLFROG,1
1398,Spectrogram 1,1,20230522_000000.WAV,12078,12081,0,15000,t-11113588,American Bullfrog,0.6078,20230522_000000.BirdNET.selection.table.txt,BD-31209B,4,20230522_000000.WAV1207812081BD-31209B,Ann,Rohit,679,t-11113588_679,0,3037.9,0.0997,2.7872,BULLFROG,1
2388,Spectrogram 1,1,20230523_200000.WAV,11097,11100,0,15000,t-11113588,American Bullfrog,0.1013,20230523_200000.BirdNET.selection.table.txt,BD-30175A,1,20230523_200000.WAV1109711100BD-30175A,Rohit,Diana,68,t-11113588_68,,,,,,0
5565,Spectrogram 1,1,20230523_000000.WAV,16716,16719,0,15000,t-11113588,American Bullfrog,0.6446,20230523_000000.BirdNET.selection.table.txt,BD-31209B,4,20230523_000000.WAV1671616719BD-31209B,Rohit,Ann,680,t-11113588_680,19.8,2475.2,0.0653,2.864,BULLFROG,1
835,Spectrogram 1,1,20230520_000000.WAV,5193,5196,0,15000,t-11113588,American Bullfrog,0.6148,20230520_000000.BirdNET.selection.table.txt,BD-31209B,4,20230520_000000.WAV51935196BD-31209B,Camille,Ann,681,t-11113588_681,59.4,2158.4,0.0706,2.8546,BULLFROG,1
1036,Spectrogram 1,1,20230523_000000.WAV,3375,3378,0,15000,t-11113588,American Bullfrog,0.7314,20230523_000000.BirdNET.selection.table.txt,BD-31209B,4,20230523_000000.WAV33753378BD-31209B,Diana,Ann,682,t-11113588_682,79.2,2356.4,0.0854,2.8452,BULLFROG,1
3424,Spectrogram 1,1,20230522_000000.WAV,20313,20316,0,15000,t-11113588,American Bullfrog,0.6294,20230522_000000.BirdNET.selection.table.txt,BD-31209B,4,20230522_000000.WAV2031320316BD-31209B,Ethan,Camille,683,t-11113588_683,155,2077.5,1.2874,1.6816,BULLFROG,1
5962,Spectrogram 1,1,20230523_000000.WAV,17490,17493,0,15000,t-11113588,American Bullfrog,0.6358,20230523_000000.BirdNET.selection.table.txt,BD-31209B,4,20230523_000000.WAV1749017493BD-31209B,Amy,Ann,684,t-11113588_684,0,2448.3,0.0868,2.8359,BULLFROG,1
1122,Spectrogram 1,1,20230522_000000.WAV,11121,11124,0,15000,t-11113588,American Bullfrog,0.7341,20230522_000000.BirdNET.selection.table.txt,BD-31209B,4,20230522_000000.WAV1112111124BD-31209B,Ann,Camille,685,t-11113588_685,186,2759.7,0.0977,2.8616,BULLFROG,1
4243,Spectrogram 1,1,20230521_000000.WAV,18498,18501,0,15000,t-11113588,American Bullfrog,0.6001,20230521_000000.BirdNET.selection.table.txt,BD-31209B,4,20230521_000000.WAV1849818501BD-31209B,Rohit,Diana,686,t-11113588_686,0,1322.835,0.0815,2.8557,BULLFROG,1
4526,Spectrogram 1,1,20230523_000000.WAV,14049,14052,0,15000,t-11113588,American Bullfrog,0.6008,20230523_000000.BirdNET.selection.table.txt,BD-31209B,4,20230523_000000.WAV1404914052BD-31209B,Camille,Ethan,687,t-11113588_687,589.1,2666.7,0.0208,2.9026,BULLFROG,1
5995,Spectrogram 1,1,20230523_000000.WAV,17547,17550,0,15000,t-11113588,American Bullfrog,0.7121,20230523_000000.BirdNET.selection.table.txt,BD-31209B,4,20230523_000000.WAV1754717550BD-31209B,Diana,Ethan,688,t-11113588_688,0,2648.1,0.0223,2.9653,BULLFROG,1
2581,Spectrogram 1,1,20230521_000000.WAV,13203,13206,0,15000,t-11113588,American Bullfrog,0.6593,20230521_000000.BirdNET.selection.table.txt,BD-31209B,4,20230521_000000.WAV1320313206BD-31209B,Ethan,Camille,689,t-11113588_689,0,2702.179,0.0561,2.734,BULLFROG,1
1632,Spectrogram 1,1,20230522_200000.WAV,6600,6603,0,15000,t-11113588,American Bullfrog,0.1431,20230522_200000.BirdNET.selection.table.txt,BD-30175A,1,20230522_200000.WAV66006603BD-30175A,Camille,Ethan,69,t-11113588_69,,,,,,0
7860,Spectrogram 1,1,20230523_000000.WAV,24147,24150,0,15000,t-11113588,American Bullfrog,0.6979,20230523_000000.BirdNET.selection.table.txt,BD-31209B,4,20230523_000000.WAV2414724150BD-31209B,Amy,Diana,690,t-11113588_690,0,1062.992,0.0657,2.8474,BULLFROG,1
3179,Spectrogram 1,1,20230523_000000.WAV,9786,9789,0,15000,t-11113588,American Bullfrog,0.7991,20230523_000000.BirdNET.selection.table.txt,BD-31209B,4,20230523_000000.WAV97869789BD-31209B,Ann,Camille,691,t-11113588_691,59.6,2185.4,0.1236,2.8096,BULLFROG,1
1594,Spectrogram 1,1,20230522_000000.WAV,13098,13101,0,15000,t-11113588,American Bullfrog,0.6595,20230522_000000.BirdNET.selection.table.txt,BD-31209B,4,20230522_000000.WAV1309813101BD-31209B,Rohit,Diana,692,t-11113588_692,0,2655.2,0.1618,2.7289,BULLFROG,1
2383,Spectrogram 1,1,20230521_000000.WAV,12411,12414,0,15000,t-11113588,American Bullfrog,0.7771,20230521_000000.BirdNET.selection.table.txt,BD-31209B,4,20230521_000000.WAV1241112414BD-31209B,Camille,Ethan,693,t-11113588_693,0,2574.1,0.3118,2.6688,BULLFROG,1
4806,Spectrogram 1,1,20230521_000000.WAV,20658,20661,0,15000,t-11113588,American Bullfrog,0.6923,20230521_000000.BirdNET.selection.table.txt,BD-31209B,4,20230521_000000.WAV2065820661BD-31209B,Diana,Camille,694,t-11113588_694,0,1783.784,0.1564,2.651,BULLFROG,1
3402,Spectrogram 1,1,20230523_000000.WAV,10368,10371,0,15000,t-11113588,American Bullfrog,0.6251,20230523_000000.BirdNET.selection.table.txt,BD-31209B,4,20230523_000000.WAV1036810371BD-31209B,Ethan,Diana,695,t-11113588_695,0,2603.4,0.1268,2.7945,BULLFROG,1
2679,Spectrogram 1,1,20230523_000000.WAV,8469,8472,0,15000,t-11113588,American Bullfrog,0.6629,20230523_000000.BirdNET.selection.table.txt,BD-31209B,4,20230523_000000.WAV84698472BD-31209B,Amy,Ethan,696,t-11113588_696,0,2469.2,0.0684,2.865,BULLFROG,1
3979,Spectrogram 1,1,20230521_000000.WAV,17646,17649,0,15000,t-11113588,American Bullfrog,0.6016,20230521_000000.BirdNET.selection.table.txt,BD-31209B,4,20230521_000000.WAV1764617649BD-31209B,Ann,Rohit,697,t-11113588_697,0,2933.2,0.0667,2.7692,BULLFROG,1
4770,Spectrogram 1,1,20230521_000000.WAV,20574,20577,0,15000,t-11113588,American Bullfrog,0.9429,20230521_000000.BirdNET.selection.table.txt,BD-31209B,5,20230521_000000.WAV2057420577BD-31209B,Rohit,Amy,698,t-11113588_698,0,3440,0.0796,0.5215,BULLFROG,1
4770,Spectrogram 1,1,20230521_000000.WAV,20574,20577,0,15000,t-11113588,American Bullfrog,0.9429,20230521_000000.BirdNET.selection.table.txt,BD-31209B,5,20230521_000000.WAV2057420577BD-31209B,Rohit,Amy,698,t-11113588_698,0,3784,1.2215,0.5934,BULLFROG,1
4770,Spectrogram 1,1,20230521_000000.WAV,20574,20577,0,15000,t-11113588,American Bullfrog,0.9429,20230521_000000.BirdNET.selection.table.txt,BD-31209B,5,20230521_000000.WAV2057420577BD-31209B,Rohit,Amy,698,t-11113588_698,0,3153.3,2.4874,0.4855,BULLFROG,1
5993,Spectrogram 1,1,20230523_000000.WAV,17544,17547,0,15000,t-11113588,American Bullfrog,0.9197,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV1754417547BD-31209B,Camille,Ethan,699,t-11113588_699,0,2407.4,0.0269,2.9482,BULLFROG,1
2306,Spectrogram 1,1,20230526_200000.WAV,7521,7524,0,15000,t-11113588,American Bullfrog,0.2363,20230526_200000.BirdNET.selection.table.txt,BD-29267A,2,20230526_200000.WAV75217524BD-29267A,Ann,Ethan,7,t-11113588_7,,,,,,0
1673,Spectrogram 1,1,20230524_000000.WAV,31587,31590,0,15000,t-11113588,American Bullfrog,0.1375,20230524_000000.BirdNET.selection.table.txt,BD-30175A,1,20230524_000000.WAV3158731590BD-30175A,Diana,Ann,70,t-11113588_70,,,,,,0
602,Spectrogram 1,1,20230527_200000.WAV,1950,1953,0,15000,t-11113588,American Bullfrog,0.8754,20230527_200000.BirdNET.selection.table.txt,BD-31209B,5,20230527_200000.WAV19501953BD-31209B,Diana,Amy,700,t-11113588_700,0,2491.1,0.0861,2.8041,BULLFROG,1
3168,Spectrogram 1,1,20230523_000000.WAV,9765,9768,0,15000,t-11113588,American Bullfrog,0.8276,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV97659768BD-31209B,Ethan,Ann,701,t-11113588_701,0,2353.511,0.0176,2.9676,BULLFROG,1
3243,Spectrogram 1,1,20230523_000000.WAV,9924,9927,0,15000,t-11113588,American Bullfrog,0.9209,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV99249927BD-31209B,Amy,Ann,702,t-11113588_702,0,2657.5,0.0786,2.8747,BULLFROG,1
2691,Spectrogram 1,1,20230522_000000.WAV,17646,17649,0,15000,t-11113588,American Bullfrog,0.8332,20230522_000000.BirdNET.selection.table.txt,BD-31209B,5,20230522_000000.WAV1764617649BD-31209B,Ann,Rohit,703,t-11113588_703,119.2,1867.5,0.1106,2.819,BULLFROG,1
3502,Spectrogram 1,1,20230522_000000.WAV,20607,20610,0,15000,t-11113588,American Bullfrog,0.8821,20230522_000000.BirdNET.selection.table.txt,BD-31209B,5,20230522_000000.WAV2060720610BD-31209B,Rohit,Camille,704,t-11113588_704,372.1,2728.7,0.1965,2.6944,BULLFROG,1
3170,Spectrogram 1,1,20230523_000000.WAV,9768,9771,0,15000,t-11113588,American Bullfrog,0.831,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV97689771BD-31209B,Camille,Rohit,705,t-11113588_705,0,2985.6,0.1935,2.7333,BULLFROG,1
5843,Spectrogram 1,1,20230523_000000.WAV,17268,17271,0,15000,t-11113588,American Bullfrog,0.8437,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV1726817271BD-31209B,Diana,Ethan,706,t-11113588_706,0,2407.4,0.029,2.9539,BULLFROG,1
7404,Spectrogram 1,1,20230523_000000.WAV,21894,21897,0,15000,t-11113588,American Bullfrog,0.8762,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV2189421897BD-31209B,Ethan,Ann,707,t-11113588_707,118.8,2237.6,0.1416,2.7321,BULLFROG,1
6088,Spectrogram 1,1,20230523_000000.WAV,17712,17715,0,15000,t-11113588,American Bullfrog,0.8561,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV1771217715BD-31209B,Amy,Rohit,708,t-11113588_708,0,2469.2,0.0888,2.8359,BULLFROG,1
4818,Spectrogram 1,1,20230524_000000.WAV,18864,18867,0,15000,t-11113588,American Bullfrog,0.9193,20230524_000000.BirdNET.selection.table.txt,BD-31209B,5,20230524_000000.WAV1886418867BD-31209B,Ann,Rohit,709,t-11113588_709,79.5,1768.2,0.0898,2.819,BULLFROG,1
1504,Spectrogram 1,1,20230526_200000.WAV,7197,7200,0,15000,t-11113588,American Bullfrog,0.1186,20230526_200000.BirdNET.selection.table.txt,BD-30175A,1,20230526_200000.WAV71977200BD-30175A,Ethan,Camille,71,t-11113588_71,,,,,,0
2889,Spectrogram 1,1,20230520_000000.WAV,20664,20667,0,15000,t-11113588,American Bullfrog,0.8153,20230520_000000.BirdNET.selection.table.txt,BD-31209B,5,20230520_000000.WAV2066420667BD-31209B,Rohit,Diana,710,t-11113588_710,0,2603.4,0.06,2.8732,BULLFROG,1
195,Spectrogram 1,1,20230527_200000.WAV,666,669,0,15000,t-11113588,American Bullfrog,0.8867,20230527_200000.BirdNET.selection.table.txt,BD-31209B,5,20230527_200000.WAV666669BD-31209B,Camille,Diana,711,t-11113588_711,0,2620.7,0.0671,2.8601,BULLFROG,1
7244,Spectrogram 1,1,20230523_000000.WAV,20871,20874,0,15000,t-11113588,American Bullfrog,0.8225,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV2087120874BD-31209B,Diana,Ann,712,t-11113588_712,0,2586.2,0.124,2.8207,BULLFROG,1
3609,Spectrogram 1,1,20230522_000000.WAV,20937,20940,0,15000,t-11113588,American Bullfrog,0.8623,20230522_000000.BirdNET.selection.table.txt,BD-31209B,5,20230522_000000.WAV2093720940BD-31209B,Ethan,Diana,713,t-11113588_713,0,2603.4,0.1021,2.8207,BULLFROG,1
6222,Spectrogram 1,1,20230523_000000.WAV,17976,17979,0,15000,t-11113588,American Bullfrog,0.81,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV1797617979BD-31209B,Amy,Camille,714,t-11113588_714,186,2325.6,0.0408,2.5395,BULLFROG,1
4824,Spectrogram 1,1,20230521_000000.WAV,20712,20715,0,15000,t-11113588,American Bullfrog,0.8144,20230521_000000.BirdNET.selection.table.txt,BD-31209B,5,20230521_000000.WAV2071220715BD-31209B,Ann,Amy,715,t-11113588_715,0,2549.5,0.0518,2.8967,BULLFROG,1
7235,Spectrogram 1,1,20230523_000000.WAV,20802,20805,0,15000,t-11113588,American Bullfrog,0.8843,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV2080220805BD-31209B,Rohit,Camille,716,t-11113588_716,248.1,2697.7,0.1605,2.6649,BULLFROG,1
4046,Spectrogram 1,1,20230522_000000.WAV,23037,23040,0,15000,t-11113588,American Bullfrog,0.8584,20230522_000000.BirdNET.selection.table.txt,BD-31209B,5,20230522_000000.WAV2303723040BD-31209B,Camille,Ethan,717,t-11113588_717,0,2870.4,0.5388,2.4292,BULLFROG,1
3579,Spectrogram 1,1,20230523_000000.WAV,10752,10755,0,15000,t-11113588,American Bullfrog,0.8023,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV1075210755BD-31209B,Diana,Rohit,718,t-11113588_718,0,2933.2,0.1366,2.7512,BULLFROG,1
5964,Spectrogram 1,1,20230523_000000.WAV,17496,17499,0,15000,t-11113588,American Bullfrog,0.8966,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV1749617499BD-31209B,Ethan,Rohit,719,t-11113588_719,0,2776,0.0856,2.8052,BULLFROG,1
2758,Spectrogram 1,1,20230525_000000.WAV,32079,32082,0,15000,t-11113588,American Bullfrog,0.1348,20230525_000000.BirdNET.selection.table.txt,BD-30175A,1,20230525_000000.WAV3207932082BD-30175A,Amy,Ethan,72,t-11113588_72,,,,,,0
4858,Spectrogram 1,1,20230521_000000.WAV,20835,20838,0,15000,t-11113588,American Bullfrog,0.88,20230521_000000.BirdNET.selection.table.txt,BD-31209B,5,20230521_000000.WAV2083520838BD-31209B,Amy,Ann,720,t-11113588_720,0,2741.2,0.0395,2.894,BULLFROG,1
2924,Spectrogram 1,1,20230523_000000.WAV,9207,9210,0,15000,t-11113588,American Bullfrog,0.8855,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV92079210BD-31209B,Ann,Rohit,721,t-11113588_721,158.9,2423.8,0.0965,2.8284,BULLFROG,1
3934,Spectrogram 1,1,20230521_000000.WAV,17508,17511,0,15000,t-11113588,American Bullfrog,0.8793,20230521_000000.BirdNET.selection.table.txt,BD-31209B,5,20230521_000000.WAV1750817511BD-31209B,Rohit,Diana,722,t-11113588_722,0,2637.9,0.0868,2.8273,BULLFROG,1
7044,Spectrogram 1,1,20230523_000000.WAV,19881,19884,0,15000,t-11113588,American Bullfrog,0.8505,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV1988119884BD-31209B,Camille,Amy,723,t-11113588_723,0,2607.9,0.0688,2.8781,BULLFROG,1
4655,Spectrogram 1,1,20230523_000000.WAV,14373,14376,0,15000,t-11113588,American Bullfrog,0.8485,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV1437314376BD-31209B,Diana,Amy,724,t-11113588_724,0,2646.8,0.058,2.8874,BULLFROG,1
3991,Spectrogram 1,1,20230523_000000.WAV,12189,12192,0,15000,t-11113588,American Bullfrog,0.8625,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV1218912192BD-31209B,Ethan,Ann,725,t-11113588_725,0,2585.956,0.0437,2.922,BULLFROG,1
2229,Spectrogram 1,1,20230526_000000.WAV,9231,9234,0,15000,t-11113588,American Bullfrog,0.8313,20230526_000000.BirdNET.selection.table.txt,BD-31209B,5,20230526_000000.WAV92319234BD-31209B,Amy,Diana,726,t-11113588_726,0,2655.2,0.0619,2.8469,BULLFROG,1
3451,Spectrogram 1,1,20230522_000000.WAV,20391,20394,0,15000,t-11113588,American Bullfrog,0.8404,20230522_000000.BirdNET.selection.table.txt,BD-31209B,5,20230522_000000.WAV2039120394BD-31209B,Ann,Camille,727,t-11113588_727,99.3,2026.5,0.0946,2.819,BULLFROG,1
3165,Spectrogram 1,1,20230523_000000.WAV,9759,9762,0,15000,t-11113588,American Bullfrog,0.8899,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV97599762BD-31209B,Rohit,Diana,728,t-11113588_728,0,2672.4,0.0675,2.8469,BULLFROG,1
7218,Spectrogram 1,1,20230523_000000.WAV,20712,20715,0,15000,t-11113588,American Bullfrog,0.8447,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV2071220715BD-31209B,Camille,Diana,729,t-11113588_729,0,1086.614,0.0991,2.8307,BULLFROG,1
2593,Spectrogram 1,1,20230525_200000.WAV,11535,11538,0,15000,t-11113588,American Bullfrog,0.128,20230525_200000.BirdNET.selection.table.txt,BD-30175A,1,20230525_200000.WAV1153511538BD-30175A,Ann,Diana,73,t-11113588_73,,,,,,0
4931,Spectrogram 1,1,20230521_000000.WAV,21018,21021,0,15000,t-11113588,American Bullfrog,0.854,20230521_000000.BirdNET.selection.table.txt,BD-31209B,5,20230521_000000.WAV2101821021BD-31209B,Diana,Rohit,730,t-11113588_730,0,1743.243,0.0797,2.8239,BULLFROG,1
4753,Spectrogram 1,1,20230521_000000.WAV,20529,20532,0,15000,t-11113588,American Bullfrog,0.8966,20230521_000000.BirdNET.selection.table.txt,BD-31209B,5,20230521_000000.WAV2052920532BD-31209B,Ethan,Amy,731,t-11113588_731,0,2627.3,0.0472,2.8967,BULLFROG,1
5467,Spectrogram 1,1,20230523_000000.WAV,16464,16467,0,15000,t-11113588,American Bullfrog,0.858,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV1646416467BD-31209B,Amy,Diana,732,t-11113588_732,18.4,2689.7,0.085,2.8469,BULLFROG,1
3390,Spectrogram 1,1,20230522_000000.WAV,20190,20193,0,15000,t-11113588,American Bullfrog,0.8643,20230522_000000.BirdNET.selection.table.txt,BD-31209B,5,20230522_000000.WAV2019020193BD-31209B,Ann,Rohit,733,t-11113588_733,0,3352.2,0.0498,2.8771,BULLFROG,1
4144,Spectrogram 1,1,20230524_000000.WAV,17046,17049,0,15000,t-11113588,American Bullfrog,0.8303,20230524_000000.BirdNET.selection.table.txt,BD-31209B,5,20230524_000000.WAV1704617049BD-31209B,Rohit,Ethan,734,t-11113588_734,0,2148.1,0.0128,2.9767,BULLFROG,1
1404,Spectrogram 1,1,20230523_000000.WAV,4530,4533,0,15000,t-11113588,American Bullfrog,0.87,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV45304533BD-31209B,Camille,Diana,735,t-11113588_735,341.1,3007.8,0.0596,2.8566,BULLFROG,1
7135,Spectrogram 1,1,20230523_000000.WAV,20277,20280,0,15000,t-11113588,American Bullfrog,0.9778,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV2027720280BD-31209B,Diana,Amy,736,t-11113588_736,0,2666.2,0.0549,2.8874,BULLFROG,1
7382,Spectrogram 1,1,20230525_000000.WAV,25260,25263,0,15000,t-11113588,American Bullfrog,0.8205,20230525_000000.BirdNET.selection.table.txt,BD-31209B,5,20230525_000000.WAV2526025263BD-31209B,Ethan,Amy,737,t-11113588_737,0,2607.9,0.0969,2.8319,BULLFROG,1
