Selection,View,Channel,Begin File_x,Begin Time (s),End Time (s),Low Freq (Hz)_x,High Freq (Hz)_x,Species Code,Common Name,Confidence,birdnetfile,site,bins,realID,reviewer_1,reviewer_2,ID,filename,Low Freq (Hz)_y,High Freq (Hz)_y,File Offset (s),Delta Time (s),Annotation,label
1867,Spectrogram 1,1,20230527_000000.WAV,8370,8373,0,15000,t-11127057,Pacific Chorus Frog,0.6683,20230527_000000.BirdNET.selection.table.txt,BD-31209A,4,20230527_000000.WAV83708373BD-31209A,Ethan,Amy,687,t-11127057_687.wav,5049,5049,0.6668,0,PCF,1
787,Spectrogram 1,1,20230524_000000.WAV,3600,3603,0,15000,t-11127057,Pacific Chorus Frog,0.6525,20230524_000000.BirdNET.selection.table.txt,BD-31209A,4,20230524_000000.WAV36003603BD-31209A,Amy,Camille,688,t-11127057_688.wav,2796.6,2796.6,1.2504,0.209,PCF,1
2350,Spectrogram 1,1,20230522_200000.WAV,10137,10140,0,15000,t-11127057,Pacific Chorus Frog,0.6576,20230522_200000.BirdNET.selection.table.txt,BD-31209A,4,20230522_200000.WAV1013710140BD-31209A,Ann,Camille,689,t-11127057_689.wav,2495,2495,1.0428,0,PCF,1
721,Spectrogram 1,1,20230523_000000.WAV,2115,2118,0,15000,t-11127057,Pacific Chorus Frog,0.7669,20230523_000000.BirdNET.selection.table.txt,BD-31209A,4,20230523_000000.WAV21152118BD-31209A,Camille,Amy,690,t-11127057_690.wav,2718.9,2718.9,1.3327,0.1045,PCF,1
2336,Spectrogram 1,1,20230521_000000.WAV,6999,7002,0,15000,t-11127057,Pacific Chorus Frog,0.7281,20230521_000000.BirdNET.selection.table.txt,BD-31209A,4,20230521_000000.WAV69997002BD-31209A,Ethan,Ann,691,t-11127057_691.wav,4945.2,4945.2,0.116,0,PCF,1
749,Spectrogram 1,1,20230526_000000.WAV,2022,2025,0,15000,t-11127057,Pacific Chorus Frog,0.628,20230526_000000.BirdNET.selection.table.txt,BD-31209A,4,20230526_000000.WAV20222025BD-31209A,Amy,Ann,692,t-11127057_692.wav,2828.4,2828.4,1.6248,0.1217,PCF,1
669,Spectrogram 1,1,20230526_000000.WAV,1767,1770,0,15000,t-11127057,Pacific Chorus Frog,0.6672,20230526_000000.BirdNET.selection.table.txt,BD-31209A,4,20230526_000000.WAV17671770BD-31209A,Ann,Amy,693,t-11127057_693.wav,2718.9,2718.9,0.9217,0.1045,PCF,1
1978,Spectrogram 1,1,20230521_000000.WAV,5364,5367,0,15000,t-11127057,Pacific Chorus Frog,0.6218,20230521_000000.BirdNET.selection.table.txt,BD-31209A,4,20230521_000000.WAV53645367BD-31209A,Camille,Ethan,694,t-11127057_694.wav,7348.8,7348.8,1.6851,0.1728,PCF,1
2270,Spectrogram 1,1,20230526_000000.WAV,8292,8295,0,15000,t-11127057,Pacific Chorus Frog,0.785,20230526_000000.BirdNET.selection.table.txt,BD-31209A,4,20230526_000000.WAV82928295BD-31209A,Ethan,Amy,695,t-11127057_695.wav,5187.3,5187.3,0.3892,0,PCF,1
2979,Spectrogram 1,1,20230525_000000.WAV,11679,11682,0,15000,t-11127057,Pacific Chorus Frog,0.6775,20230525_000000.BirdNET.selection.table.txt,BD-31209A,4,20230525_000000.WAV1167911682BD-31209A,Amy,Ethan,696,t-11127057_696.wav,982.8,982.8,1.2938,0,PCF,1
279,Spectrogram 1,1,20230522_200000.WAV,2064,2067,0,15000,t-11127057,Pacific Chorus Frog,0.6033,20230522_200000.BirdNET.selection.table.txt,BD-31209A,4,20230522_200000.WAV20642067BD-31209A,Ann,Amy,697,t-11127057_697.wav,2808.5,2808.5,1.1601,0.1045,PCF,1
1944,Spectrogram 1,1,20230527_000000.WAV,8577,8580,0,15000,t-11127057,Pacific Chorus Frog,0.7671,20230527_000000.BirdNET.selection.table.txt,BD-31209A,4,20230527_000000.WAV85778580BD-31209A,Camille,Ethan,698,t-11127057_698.wav,7317.8,7317.8,1.2963,0.192,PCF,1
2665,Spectrogram 1,1,20230523_000000.WAV,11121,11124,0,15000,t-11127057,Pacific Chorus Frog,0.6542,20230523_000000.BirdNET.selection.table.txt,BD-31209A,4,20230523_000000.WAV1112111124BD-31209A,Ethan,Ann,699,t-11127057_699.wav,6372.3,6372.3,0.3237,0,PCF,1
2717,Spectrogram 1,1,20230525_000000.WAV,9546,9549,0,15000,t-11127057,Pacific Chorus Frog,0.7815,20230525_000000.BirdNET.selection.table.txt,BD-31209A,4,20230525_000000.WAV95469549BD-31209A,Amy,Ethan,700,t-11127057_700.wav,2606,2637.7,1.7603,0,PCF,1
15,Spectrogram 1,1,20230523_000000.WAV,21,24,0,15000,t-11127057,Pacific Chorus Frog,0.6477,20230523_000000.BirdNET.selection.table.txt,BD-31209A,4,20230523_000000.WAV2124BD-31209A,Ann,Amy,701,t-11127057_701.wav,2778.6,2778.6,0.8497,0.1045,PCF,1
2221,Spectrogram 1,1,20230522_200000.WAV,9717,9720,0,15000,t-11127057,Pacific Chorus Frog,0.7125,20230522_200000.BirdNET.selection.table.txt,BD-31209A,4,20230522_200000.WAV97179720BD-31209A,Camille,Ethan,702,t-11127057_702.wav,1172.4,1172.4,1.4287,0,PCF,1
535,Spectrogram 1,1,20230523_000000.WAV,1446,1449,0,15000,t-11127057,Pacific Chorus Frog,0.6596,20230523_000000.BirdNET.selection.table.txt,BD-31209A,4,20230523_000000.WAV14461449BD-31209A,Ethan,Camille,703,t-11127057_703.wav,6337.7,6337.7,0.5319,0,PCF,1
2274,Spectrogram 1,1,20230526_200000.WAV,10116,10119,0,15000,t-11127057,Pacific Chorus Frog,0.7129,20230526_200000.BirdNET.selection.table.txt,BD-31209A,4,20230526_200000.WAV1011610119BD-31209A,Amy,Camille,704,t-11127057_704.wav,2701.3,2701.3,1.0812,0.1045,PCF,1
1745,Spectrogram 1,1,20230525_000000.WAV,6327,6330,0,15000,t-11127057,Pacific Chorus Frog,0.7543,20230525_000000.BirdNET.selection.table.txt,BD-31209A,4,20230525_000000.WAV63276330BD-31209A,Ann,Amy,705,t-11127057_705.wav,2778.6,2778.6,0.9908,0.1045,PCF,1
2254,Spectrogram 1,1,20230523_000000.WAV,8946,8949,0,15000,t-11127057,Pacific Chorus Frog,0.6754,20230523_000000.BirdNET.selection.table.txt,BD-31209A,4,20230523_000000.WAV89468949BD-31209A,Camille,Amy,706,t-11127057_706.wav,2689,2689,1.3602,0.0929,PCF,1
2943,Spectrogram 1,1,20230520_200000.WAV,13230,13233,0,15000,t-11127057,Pacific Chorus Frog,0.7088,20230520_200000.BirdNET.selection.table.txt,BD-31209A,4,20230520_200000.WAV1323013233BD-31209A,Ethan,Camille,707,t-11127057_707.wav,6406.9,6406.9,0.6569,0,PCF,1
1063,Spectrogram 1,1,20230523_200000.WAV,7530,7533,0,15000,t-11127057,Pacific Chorus Frog,0.6538,20230523_200000.BirdNET.selection.table.txt,BD-31209A,4,20230523_200000.WAV75307533BD-31209A,Amy,Ann,708,t-11127057_708.wav,2669.5,2669.5,1.2665,0.0929,PCF,1
1826,Spectrogram 1,1,20230526_000000.WAV,5973,5976,0,15000,t-11127057,Pacific Chorus Frog,0.7925,20230526_000000.BirdNET.selection.table.txt,BD-31209A,4,20230526_000000.WAV59735976BD-31209A,Ann,Camille,709,t-11127057_709.wav,2673.3,2673.3,0.6601,0,PCF,1
1677,Spectrogram 1,1,20230527_200000.WAV,4452,4455,0,15000,t-11127057,Pacific Chorus Frog,0.6633,20230527_200000.BirdNET.selection.table.txt,BD-31209A,4,20230527_200000.WAV44524455BD-31209A,Camille,Ann,710,t-11127057_710.wav,2930.7,2930.7,1.1868,0,PCF,1
1141,Spectrogram 1,1,20230521_000000.WAV,2688,2691,0,15000,t-11127057,Pacific Chorus Frog,0.6357,20230521_000000.BirdNET.selection.table.txt,BD-31209A,4,20230521_000000.WAV26882691BD-31209A,Ethan,Camille,711,t-11127057_711.wav,6580.1,6580.1,0.8463,0,PCF,1
3403,Spectrogram 1,1,20230525_000000.WAV,14529,14532,0,15000,t-11127057,Pacific Chorus Frog,0.7623,20230525_000000.BirdNET.selection.table.txt,BD-31209A,4,20230525_000000.WAV1452914532BD-31209A,Amy,Ann,712,t-11127057_712.wav,2811.9,2811.9,1.3257,0,PCF,1
238,Spectrogram 1,1,20230527_000000.WAV,540,543,0,15000,t-11127057,Pacific Chorus Frog,0.7317,20230527_000000.BirdNET.selection.table.txt,BD-31209A,4,20230527_000000.WAV540543BD-31209A,Ann,Ethan,713,t-11127057_713.wav,2495,2495,0.6183,0,PCF,1
2464,Spectrogram 1,1,20230525_000000.WAV,8445,8448,0,15000,t-11127057,Pacific Chorus Frog,0.6091,20230525_000000.BirdNET.selection.table.txt,BD-31209A,4,20230525_000000.WAV84458448BD-31209A,Camille,Ethan,714,t-11127057_714.wav,1275.9,1275.9,1.3592,0,PCF,1
2147,Spectrogram 1,1,20230523_000000.WAV,8625,8628,0,15000,t-11127057,Pacific Chorus Frog,0.6622,20230523_000000.BirdNET.selection.table.txt,BD-31209A,4,20230523_000000.WAV86258628BD-31209A,Ethan,Amy,715,t-11127057_715.wav,6095.2,6095.2,0.6121,0,PCF,1
1594,Spectrogram 1,1,20230522_000000.WAV,4209,4212,0,15000,t-11127057,Pacific Chorus Frog,0.6716,20230522_000000.BirdNET.selection.table.txt,BD-31209A,4,20230522_000000.WAV42094212BD-31209A,Amy,Ethan,716,t-11127057_716.wav,1275.9,1275.9,1.6438,0,PCF,1
1896,Spectrogram 1,1,20230527_000000.WAV,8472,8475,0,15000,t-11127057,Pacific Chorus Frog,0.61,20230527_000000.BirdNET.selection.table.txt,BD-31209A,4,20230527_000000.WAV84728475BD-31209A,Ann,Amy,717,t-11127057_717.wav,2629.2,2629.2,1.3087,0.2206,PCF,1
2469,Spectrogram 1,1,20230523_000000.WAV,10389,10392,0,15000,t-11127057,Pacific Chorus Frog,0.6423,20230523_000000.BirdNET.selection.table.txt,BD-31209A,4,20230523_000000.WAV1038910392BD-31209A,Camille,Amy,718,t-11127057_718.wav,7472.9,7472.9,1.4521,0.192,PCF,1
1924,Spectrogram 1,1,20230525_000000.WAV,6756,6759,0,15000,t-11127057,Pacific Chorus Frog,0.7225,20230525_000000.BirdNET.selection.table.txt,BD-31209A,4,20230525_000000.WAV67566759BD-31209A,Ethan,Camille,719,t-11127057_719.wav,5783.5,5783.5,0.5888,0,PCF,1
1131,Spectrogram 1,1,20230522_000000.WAV,2688,2691,0,15000,t-11127057,Pacific Chorus Frog,0.6699,20230522_000000.BirdNET.selection.table.txt,BD-31209A,4,20230522_000000.WAV26882691BD-31209A,Amy,Camille,720,t-11127057_720.wav,6914.7,6914.7,1.589,0.2133,PCF,1
574,Spectrogram 1,1,20230521_000000.WAV,1371,1374,0,15000,t-11127057,Pacific Chorus Frog,0.656,20230521_000000.BirdNET.selection.table.txt,BD-31209A,4,20230521_000000.WAV13711374BD-31209A,Ann,Ethan,721,t-11127057_721.wav,2693.1,2693.1,0.1878,0,PCF,1
1909,Spectrogram 1,1,20230526_000000.WAV,6336,6339,0,15000,t-11127057,Pacific Chorus Frog,0.897,20230526_000000.BirdNET.selection.table.txt,BD-31209A,5,20230526_000000.WAV63366339BD-31209A,Camille,Amy,722,t-11127057_722.wav,2718.9,2718.9,1.4426,0.1045,PCF,1
3087,Spectrogram 1,1,20230520_200000.WAV,13902,13905,0,15000,t-11127057,Pacific Chorus Frog,0.8505,20230520_200000.BirdNET.selection.table.txt,BD-31209A,5,20230520_200000.WAV1390213905BD-31209A,Ethan,Amy,723,t-11127057_723.wav,4952.4,4952.4,0.9346,0,PCF,1
649,Spectrogram 1,1,20230526_000000.WAV,1746,1749,0,15000,t-11127057,Pacific Chorus Frog,0.9213,20230526_000000.BirdNET.selection.table.txt,BD-31209A,5,20230526_000000.WAV17461749BD-31209A,Amy,Ethan,724,t-11127057_724.wav,2637.7,2637.7,1.1865,0.1045,PCF,1
2122,Spectrogram 1,1,20230522_000000.WAV,6606,6609,0,15000,t-11127057,Pacific Chorus Frog,0.9182,20230522_000000.BirdNET.selection.table.txt,BD-31209A,5,20230522_000000.WAV66066609BD-31209A,Ann,Camille,725,t-11127057_725.wav,2693.1,2693.1,1.2389,0,PCF,1
2222,Spectrogram 1,1,20230526_000000.WAV,8133,8136,0,15000,t-11127057,Pacific Chorus Frog,0.8403,20230526_000000.BirdNET.selection.table.txt,BD-31209A,5,20230526_000000.WAV81338136BD-31209A,Camille,Amy,726,t-11127057_726.wav,2718.9,2718.9,1.7996,0.1045,PCF,1
1880,Spectrogram 1,1,20230522_000000.WAV,5619,5622,0,15000,t-11127057,Pacific Chorus Frog,0.8247,20230522_000000.BirdNET.selection.table.txt,BD-31209A,5,20230522_000000.WAV56195622BD-31209A,Ethan,Ann,727,t-11127057_727.wav,2693.1,2693.1,0.2382,0,PCF,1
708,Spectrogram 1,1,20230524_000000.WAV,3372,3375,0,15000,t-11127057,Pacific Chorus Frog,0.843,20230524_000000.BirdNET.selection.table.txt,BD-31209A,5,20230524_000000.WAV33723375BD-31209A,Amy,Ethan,728,t-11127057_728.wav,2637.7,2637.7,1.8321,0.209,PCF,1
58,Spectrogram 1,1,20230526_000000.WAV,168,171,0,15000,t-11127057,Pacific Chorus Frog,0.8129,20230526_000000.BirdNET.selection.table.txt,BD-31209A,5,20230526_000000.WAV168171BD-31209A,Ann,Ethan,729,t-11127057_729.wav,3128.7,3128.7,0.8203,0,PCF,1
2652,Spectrogram 1,1,20230522_200000.WAV,10905,10908,0,15000,t-11127057,Pacific Chorus Frog,0.8102,20230522_200000.BirdNET.selection.table.txt,BD-31209A,5,20230522_200000.WAV1090510908BD-31209A,Camille,Ann,730,t-11127057_730.wav,2594.1,2594.1,0.4131,0,PCF,1
1575,Spectrogram 1,1,20230527_200000.WAV,4266,4269,0,15000,t-11127057,Pacific Chorus Frog,0.8414,20230527_200000.BirdNET.selection.table.txt,BD-31209A,5,20230527_200000.WAV42664269BD-31209A,Ethan,Ann,731,t-11127057_731.wav,2673.3,2673.3,1.3511,0,PCF,1
3540,Spectrogram 1,1,20230525_000000.WAV,15651,15654,0,15000,t-11127057,Pacific Chorus Frog,0.8442,20230525_000000.BirdNET.selection.table.txt,BD-31209A,5,20230525_000000.WAV1565115654BD-31209A,Amy,Ann,732,t-11127057_732.wav,2653.5,2653.5,0.5366,0,PCF,1
1468,Spectrogram 1,1,20230525_000000.WAV,4677,4680,0,15000,t-11127057,Pacific Chorus Frog,0.8716,20230525_000000.BirdNET.selection.table.txt,BD-31209A,5,20230525_000000.WAV46774680BD-31209A,Ann,Amy,733,t-11127057_733.wav,2613.9,2613.9,0.9743,0,PCF,1
2405,Spectrogram 1,1,20230521_000000.WAV,7452,7455,0,15000,t-11127057,Pacific Chorus Frog,0.8437,20230521_000000.BirdNET.selection.table.txt,BD-31209A,5,20230521_000000.WAV74527455BD-31209A,Camille,Ann,734,t-11127057_734.wav,2772.3,2772.3,0.5042,0,PCF,1
2939,Spectrogram 1,1,20230525_000000.WAV,11343,11346,0,15000,t-11127057,Pacific Chorus Frog,0.9009,20230525_000000.BirdNET.selection.table.txt,BD-31209A,5,20230525_000000.WAV1134311346BD-31209A,Ethan,Camille,735,t-11127057_735.wav,4467.5,4467.5,0.4808,0,PCF,1
2750,Spectrogram 1,1,20230525_000000.WAV,9684,9687,0,15000,t-11127057,Pacific Chorus Frog,0.8207,20230525_000000.BirdNET.selection.table.txt,BD-31209A,5,20230525_000000.WAV96849687BD-31209A,Amy,Ann,736,t-11127057_736.wav,2633.7,2633.7,0.3306,0,PCF,1
1766,Spectrogram 1,1,20230525_000000.WAV,6390,6393,0,15000,t-11127057,Pacific Chorus Frog,0.8841,20230525_000000.BirdNET.selection.table.txt,BD-31209A,5,20230525_000000.WAV63906393BD-31209A,Ann,Amy,737,t-11127057_737.wav,2574.3,2574.3,0.697,0,PCF,1
2644,Spectrogram 1,1,20230522_200000.WAV,10890,10893,0,15000,t-11127057,Pacific Chorus Frog,0.9221,20230522_200000.BirdNET.selection.table.txt,BD-31209A,5,20230522_200000.WAV1089010893BD-31209A,Camille,Amy,738,t-11127057_738.wav,2479.9,2479.9,1.6927,0.1045,PCF,1
3123,Spectrogram 1,1,20230525_000000.WAV,12540,12543,0,15000,t-11127057,Pacific Chorus Frog,0.8185,20230525_000000.BirdNET.selection.table.txt,BD-31209A,5,20230525_000000.WAV1254012543BD-31209A,Ethan,Amy,739,t-11127057_739.wav,5748.9,5748.9,0.5429,0,PCF,1
2174,Spectrogram 1,1,20230521_000000.WAV,6354,6357,0,15000,t-11127057,Pacific Chorus Frog,0.8322,20230521_000000.BirdNET.selection.table.txt,BD-31209A,5,20230521_000000.WAV63546357BD-31209A,Amy,Camille,740,t-11127057_740.wav,2637.7,2637.7,1.3654,0.1045,PCF,1
2097,Spectrogram 1,1,20230525_000000.WAV,7143,7146,0,15000,t-11127057,Pacific Chorus Frog,0.8251,20230525_000000.BirdNET.selection.table.txt,BD-31209A,5,20230525_000000.WAV71437146BD-31209A,Ann,Amy,741,t-11127057_741.wav,2629.2,2629.2,1.2414,0.1045,PCF,1
2957,Spectrogram 1,1,20230525_000000.WAV,11454,11457,0,15000,t-11127057,Pacific Chorus Frog,0.8067,20230525_000000.BirdNET.selection.table.txt,BD-31209A,5,20230525_000000.WAV1145411457BD-31209A,Camille,Ethan,742,t-11127057_742.wav,1362.1,1362.1,1.3443,0,PCF,1
767,Spectrogram 1,1,20230523_000000.WAV,2361,2364,0,15000,t-11127057,Pacific Chorus Frog,0.8192,20230523_000000.BirdNET.selection.table.txt,BD-31209A,5,20230523_000000.WAV23612364BD-31209A,Ethan,Ann,743,t-11127057_743.wav,2554.5,2554.5,0.5596,0,PCF,1
2327,Spectrogram 1,1,20230523_000000.WAV,9336,9339,0,15000,t-11127057,Pacific Chorus Frog,0.9131,20230523_000000.BirdNET.selection.table.txt,BD-31209A,5,20230523_000000.WAV93369339BD-31209A,Amy,Ethan,744,t-11127057_744.wav,2637.7,2637.7,1.2911,0.1045,PCF,1
2948,Spectrogram 1,1,20230525_000000.WAV,11403,11406,0,15000,t-11127057,Pacific Chorus Frog,0.8538,20230525_000000.BirdNET.selection.table.txt,BD-31209A,5,20230525_000000.WAV1140311406BD-31209A,Ann,Ethan,745,t-11127057_745.wav,2554.5,2554.5,0.9933,0,PCF,1
2919,Spectrogram 1,1,20230522_200000.WAV,11592,11595,0,15000,t-11127057,Pacific Chorus Frog,0.8492,20230522_200000.BirdNET.selection.table.txt,BD-31209A,5,20230522_200000.WAV1159211595BD-31209A,Camille,Ethan,746,t-11127057_746.wav,1310.3,1310.3,0.9664,0,PCF,1
1084,Spectrogram 1,1,20230522_000000.WAV,2583,2586,0,15000,t-11127057,Pacific Chorus Frog,0.8529,20230522_000000.BirdNET.selection.table.txt,BD-31209A,5,20230522_000000.WAV25832586BD-31209A,Ethan,Ann,747,t-11127057_747.wav,5402.6,5402.6,0.6354,0,PCF,1
29,Spectrogram 1,1,20230526_000000.WAV,90,93,0,15000,t-11127057,Pacific Chorus Frog,0.8799,20230526_000000.BirdNET.selection.table.txt,BD-31209A,5,20230526_000000.WAV9093BD-31209A,Amy,Camille,748,t-11127057_748.wav,7007.8,7007.8,1.1841,0.1067,PCF,1
1915,Spectrogram 1,1,20230525_000000.WAV,6741,6744,0,15000,t-11127057,Pacific Chorus Frog,0.8007,20230525_000000.BirdNET.selection.table.txt,BD-31209A,5,20230525_000000.WAV67416744BD-31209A,Ann,Camille,749,t-11127057_749.wav,7255.8,7255.8,1.0597,0.1067,PCF,1
777,Spectrogram 1,1,20230526_000000.WAV,2103,2106,0,15000,t-11127057,Pacific Chorus Frog,0.925,20230526_000000.BirdNET.selection.table.txt,BD-31209A,5,20230526_000000.WAV21032106BD-31209A,Camille,Ethan,750,t-11127057_750.wav,7193.8,7193.8,1.1745,0.3648,PCF,1
2802,Spectrogram 1,1,20230525_200000.WAV,13068,13071,0,15000,t-11127057,Pacific Chorus Frog,0.8182,20230525_200000.BirdNET.selection.table.txt,BD-31209A,5,20230525_200000.WAV1306813071BD-31209A,Ethan,Amy,751,t-11127057_751.wav,6510.8,6510.8,1.0731,0,PCF,1
2742,Spectrogram 1,1,20230525_000000.WAV,9663,9666,0,15000,t-11127057,Pacific Chorus Frog,0.8696,20230525_000000.BirdNET.selection.table.txt,BD-31209A,5,20230525_000000.WAV96639666BD-31209A,Amy,Ethan,752,t-11127057_752.wav,2637.7,2637.7,1.1077,0.209,PCF,1
1731,Spectrogram 1,1,20230525_000000.WAV,6297,6300,0,15000,t-11127057,Pacific Chorus Frog,0.8584,20230525_000000.BirdNET.selection.table.txt,BD-31209A,5,20230525_000000.WAV62976300BD-31209A,Ann,Ethan,753,t-11127057_753.wav,2594.1,2594.1,0.8909,0,PCF,1
1662,Spectrogram 1,1,20230522_200000.WAV,7857,7860,0,15000,t-11127057,Pacific Chorus Frog,0.8647,20230522_200000.BirdNET.selection.table.txt,BD-31209A,5,20230522_200000.WAV78577860BD-31209A,Camille,Ethan,754,t-11127057_754.wav,7193.8,7193.8,1.1136,0.384,PCF,1
414,Spectrogram 1,1,20230522_000000.WAV,1176,1179,0,15000,t-11127057,Pacific Chorus Frog,0.8419,20230522_000000.BirdNET.selection.table.txt,BD-31209A,5,20230522_000000.WAV11761179BD-31209A,Ethan,Ann,755,t-11127057_755.wav,6545.5,6545.5,0.9699,0,PCF,1
2442,Spectrogram 1,1,20230522_000000.WAV,7686,7689,0,15000,t-11127057,Pacific Chorus Frog,0.84,20230522_000000.BirdNET.selection.table.txt,BD-31209A,5,20230522_000000.WAV76867689BD-31209A,Amy,Camille,756,t-11127057_756.wav,7410.9,7410.9,1.4602,0.1067,PCF,1
509,Spectrogram 1,1,20230525_000000.WAV,1563,1566,0,15000,t-11127057,Pacific Chorus Frog,0.8747,20230525_000000.BirdNET.selection.table.txt,BD-31209A,5,20230525_000000.WAV15631566BD-31209A,Ann,Amy,757,t-11127057_757.wav,2748.8,2748.8,1.3466,0.209,PCF,1
2697,Spectrogram 1,1,20230522_200000.WAV,11058,11061,0,15000,t-11127057,Pacific Chorus Frog,0.8025,20230522_200000.BirdNET.selection.table.txt,BD-31209A,5,20230522_200000.WAV1105811061BD-31209A,Camille,Ethan,758,t-11127057_758.wav,7193.8,7193.8,1.5317,0.192,PCF,1
2600,Spectrogram 1,1,20230523_000000.WAV,10737,10740,0,15000,t-11127057,Pacific Chorus Frog,0.8902,20230523_000000.BirdNET.selection.table.txt,BD-31209A,5,20230523_000000.WAV1073710740BD-31209A,Ethan,Amy,759,t-11127057_759.wav,5783.5,5783.5,0.9808,0,PCF,1
1882,Spectrogram 1,1,20230525_000000.WAV,6678,6681,0,15000,t-11127057,Pacific Chorus Frog,0.9063,20230525_000000.BirdNET.selection.table.txt,BD-31209A,5,20230525_000000.WAV66786681BD-31209A,Amy,Ann,760,t-11127057_760.wav,2653.5,2653.5,0.8976,0,PCF,1
1229,Spectrogram 1,1,20230521_000000.WAV,2925,2928,0,15000,t-11127057,Pacific Chorus Frog,0.8023,20230521_000000.BirdNET.selection.table.txt,BD-31209A,5,20230521_000000.WAV29252928BD-31209A,Ann,Ethan,761,t-11127057_761.wav,1155.2,1155.2,1.9088,0,PCF,1
2372,Spectrogram 1,1,20230525_000000.WAV,7980,7983,0,15000,t-11127057,Pacific Chorus Frog,0.9379,20230525_000000.BirdNET.selection.table.txt,BD-31209A,5,20230525_000000.WAV79807983BD-31209A,Camille,Amy,762,t-11127057_762.wav,2718.9,2718.9,0.7256,0.209,PCF,1
2937,Spectrogram 1,1,20230525_000000.WAV,11337,11340,0,15000,t-11127057,Pacific Chorus Frog,0.8899,20230525_000000.BirdNET.selection.table.txt,BD-31209A,5,20230525_000000.WAV1133711340BD-31209A,Ethan,Ann,763,t-11127057_763.wav,2554.5,2554.5,0.3189,0,PCF,1
3405,Spectrogram 1,1,20230522_200000.WAV,12888,12891,0,15000,t-11127057,Pacific Chorus Frog,0.825,20230522_200000.BirdNET.selection.table.txt,BD-31209A,5,20230522_200000.WAV1288812891BD-31209A,Amy,Camille,764,t-11127057_764.wav,3050.9,3050.9,1.4937,0.1045,PCF,1
3208,Spectrogram 1,1,20230522_200000.WAV,12414,12417,0,15000,t-11127057,Pacific Chorus Frog,0.8964,20230522_200000.BirdNET.selection.table.txt,BD-31209A,5,20230522_200000.WAV1241412417BD-31209A,Ann,Amy,765,t-11127057_765.wav,2613.9,2613.9,1.0707,0,PCF,1
3006,Spectrogram 1,1,20230525_000000.WAV,11862,11865,0,15000,t-11127057,Pacific Chorus Frog,0.9474,20230525_000000.BirdNET.selection.table.txt,BD-31209A,5,20230525_000000.WAV1186211865BD-31209A,Camille,Ethan,766,t-11127057_766.wav,6790.7,6790.7,1.0328,0,PCF,1
1910,Spectrogram 1,1,20230527_000000.WAV,8496,8499,0,15000,t-11127057,Pacific Chorus Frog,0.8958,20230527_000000.BirdNET.selection.table.txt,BD-31209A,5,20230527_000000.WAV84968499BD-31209A,Ethan,Ann,767,t-11127057_767.wav,5645,5645,0.6972,0,PCF,1
817,Spectrogram 1,1,20230524_000000.WAV,3711,3714,0,15000,t-11127057,Pacific Chorus Frog,0.9005,20230524_000000.BirdNET.selection.table.txt,BD-31209A,5,20230524_000000.WAV37113714BD-31209A,Amy,Ethan,768,t-11127057_768.wav,1051.7,1051.7,2.0219,0,PCF,1
2917,Spectrogram 1,1,20230525_000000.WAV,11232,11235,0,15000,t-11127057,Pacific Chorus Frog,0.8422,20230525_000000.BirdNET.selection.table.txt,BD-31209A,5,20230525_000000.WAV1123211235BD-31209A,Ann,Amy,769,t-11127057_769.wav,2455.4,2455.4,0.8782,0,PCF,1
2199,Spectrogram 1,1,20230521_000000.WAV,6531,6534,0,15000,t-11127057,Pacific Chorus Frog,0.8595,20230521_000000.BirdNET.selection.table.txt,BD-31209A,5,20230521_000000.WAV65316534BD-31209A,Camille,Amy,770,t-11127057_770.wav,2659.1,2659.1,1.0468,0.1045,PCF,1
2297,Spectrogram 1,1,20230525_200000.WAV,11922,11925,0,15000,t-11127057,Pacific Chorus Frog,0.8168,20230525_200000.BirdNET.selection.table.txt,BD-31209A,5,20230525_200000.WAV1192211925BD-31209A,Ethan,Ann,771,t-11127057_771.wav,2693.1,2693.1,0.7268,0,PCF,1
1484,Spectrogram 1,1,20230525_000000.WAV,4770,4773,0,15000,t-11127057,Pacific Chorus Frog,0.9331,20230525_000000.BirdNET.selection.table.txt,BD-31209A,5,20230525_000000.WAV47704773BD-31209A,Amy,Ethan,772,t-11127057_772.wav,3082.7,3082.7,1.6383,0.1217,PCF,1
1817,Spectrogram 1,1,20230526_200000.WAV,8781,8784,0,15000,t-11127057,Pacific Chorus Frog,0.8525,20230526_200000.BirdNET.selection.table.txt,BD-31209A,5,20230526_200000.WAV87818784BD-31209A,Ann,Ethan,773,t-11127057_773.wav,2316.8,2316.8,0.9251,0,PCF,1
3117,Spectrogram 1,1,20230522_200000.WAV,12228,12231,0,15000,t-11127057,Pacific Chorus Frog,0.8729,20230522_200000.BirdNET.selection.table.txt,BD-31209A,5,20230522_200000.WAV1222812231BD-31209A,Camille,Ethan,774,t-11127057_774.wav,1120.7,1120.7,1.1422,0,PCF,1
3963,Spectrogram 1,1,20230526_200000.WAV,14337,14340,0,15000,t-11127057,Pacific Chorus Frog,0.8827,20230526_200000.BirdNET.selection.table.txt,BD-31209A,5,20230526_200000.WAV1433714340BD-31209A,Ethan,Camille,775,t-11127057_775.wav,5922.1,5922.1,1.0061,0,PCF,1
