Selection,View,Channel,Begin File_x,Begin Time (s),End Time (s),Low Freq (Hz)_x,High Freq (Hz)_x,Species Code,Common Name,Confidence,birdnetfile,site,bins,realID,reviewer_1,reviewer_2,ID,sample_id,Low Freq (Hz)_y,High Freq (Hz)_y,File Offset (s),Delta Time (s),Annotation,label,segment_id
139,Spectrogram 1,1,20230527_200000.WAV,1326,1329,0,15000,t-11105570,Woodhouse's Toad,0.8083,20230527_200000.BirdNET.selection.table.txt,BD-29267B,5,20230527_200000.WAV13261329BD-29267B,Camille,Ethan,759,t-11105570_759_9sec.wav,1074.074,1962.963,2.9418,1.8419,WT,1,2
1585,Spectrogram 1,1,20230522_000000.WAV,8046,8049,0,15000,t-11105570,Woodhouse's Toad,0.332,20230522_000000.BirdNET.selection.table.txt,BD-29267A,2,20230522_000000.WAV80468049BD-29267A,Camille,Amy,75,t-11105570_75_9sec.wav,974.2,2042.8,2.0097,2.2379,WT,1,1
1585,Spectrogram 1,1,20230522_000000.WAV,8046,8049,0,15000,t-11105570,Woodhouse's Toad,0.332,20230522_000000.BirdNET.selection.table.txt,BD-29267A,2,20230522_000000.WAV80468049BD-29267A,Camille,Amy,75,t-11105570_75_9sec.wav,880,1979.9,5.0613,2.0599,WT,1,2
689,Spectrogram 1,1,20230525_200000.WAV,3951,3954,0,15000,t-11105570,Woodhouse's Toad,0.9315,20230525_200000.BirdNET.selection.table.txt,BD-29267B,5,20230525_200000.WAV39513954BD-29267B,Diana,Ann,760,t-11105570_760_9sec.wav,1297.959,1861.224,0.0631,1.2988,WT,1,1
1259,Spectrogram 1,1,20230524_200000.WAV,4686,4689,0,15000,t-11105570,Woodhouse's Toad,0.8217,20230524_200000.BirdNET.selection.table.txt,BD-29267B,5,20230524_200000.WAV46864689BD-29267B,Ethan,Ann,761,t-11105570_761_9sec.wav,1191.6,1924.9,0.005,1.75,WT,1,1
3116,Spectrogram 1,1,20230523_200000.WAV,12345,12348,0,15000,t-11105570,Woodhouse's Toad,0.8282,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV1234512348BD-29267B,Amy,Rohit,762,t-11105570_762_9sec.wav,1060.7,1941.5,0.4075,1.8172,WT,1,1
776,Spectrogram 1,1,20230523_200000.WAV,5010,5013,0,15000,t-11105570,Woodhouse's Toad,0.9242,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV50105013BD-29267B,Ann,Ethan,763,t-11105570_763_9sec.wav,912.4,2162,1.5603,1.5074,WT,1,2
776,Spectrogram 1,1,20230523_200000.WAV,5010,5013,0,15000,t-11105570,Woodhouse's Toad,0.9242,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV50105013BD-29267B,Ann,Ethan,763,t-11105570_763_9sec.wav,971.9,2181.8,4.6221,1.6204,WT,1,3
776,Spectrogram 1,1,20230523_200000.WAV,5010,5013,0,15000,t-11105570,Woodhouse's Toad,0.9242,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV50105013BD-29267B,Ann,Ethan,763,t-11105570_763_9sec.wav,1051.2,2142.1,7.4014,1.4885,WT,1,4
1449,Spectrogram 1,1,20230522_200000.WAV,7512,7515,0,15000,t-11105570,Woodhouse's Toad,0.8577,20230522_200000.BirdNET.selection.table.txt,BD-29267B,5,20230522_200000.WAV75127515BD-29267B,Rohit,Amy,764,t-11105570_764_9sec.wav,971.7,2234.8,4.5074,2.1856,WT,1,1
748,Spectrogram 1,1,20230523_200000.WAV,4938,4941,0,15000,t-11105570,Woodhouse's Toad,0.9691,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV49384941BD-29267B,Camille,Diana,765,t-11105570_765_9sec.wav,1070.4,1946.2,2.5088,1.4252,WT,1,1
748,Spectrogram 1,1,20230523_200000.WAV,4938,4941,0,15000,t-11105570,Woodhouse's Toad,0.9691,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV49384941BD-29267B,Camille,Diana,765,t-11105570_765_9sec.wav,1235.698,2141.876,4.2167,1.4237,WT,1,2
748,Spectrogram 1,1,20230523_200000.WAV,4938,4941,0,15000,t-11105570,Woodhouse's Toad,0.9691,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV49384941BD-29267B,Camille,Diana,765,t-11105570_765_9sec.wav,906.178,1977.117,6.8476,1.4487,WT,1,3
2197,Spectrogram 1,1,20230523_200000.WAV,9048,9051,0,15000,t-11105570,Woodhouse's Toad,0.8094,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV90489051BD-29267B,Diana,Ann,766,t-11105570_766_9sec.wav,914.7,2199.2,2.6696,2.1655,WT,1,1
2197,Spectrogram 1,1,20230523_200000.WAV,9048,9051,0,15000,t-11105570,Woodhouse's Toad,0.8094,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV90489051BD-29267B,Diana,Ann,766,t-11105570_766_9sec.wav,914.7,2335.4,5.2609,1.8879,WT,1,2
1017,Spectrogram 1,1,20230523_200000.WAV,5709,5712,0,15000,t-11105570,Woodhouse's Toad,0.9957,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV57095712BD-29267B,Ethan,Camille,767,t-11105570_767_9sec.wav,1060.7,1859.4,1.9121,2,WT,1,1
1017,Spectrogram 1,1,20230523_200000.WAV,5709,5712,0,15000,t-11105570,Woodhouse's Toad,0.9957,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV57095712BD-29267B,Ethan,Camille,767,t-11105570_767_9sec.wav,1073.8,1951.1,5.4876,1.2581,WT,1,2
1017,Spectrogram 1,1,20230523_200000.WAV,5709,5712,0,15000,t-11105570,Woodhouse's Toad,0.9957,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV57095712BD-29267B,Ethan,Camille,767,t-11105570_767_9sec.wav,1086.8,1767.8,6.8585,1.3629,WT,1,3
1779,Spectrogram 1,1,20230523_200000.WAV,7992,7995,0,15000,t-11105570,Woodhouse's Toad,0.863,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV79927995BD-29267B,Amy,Camille,768,t-11105570_768_9sec.wav,1078.6,2067.4,5.1477,1.8172,WT,1,2
1779,Spectrogram 1,1,20230523_200000.WAV,7992,7995,0,15000,t-11105570,Woodhouse's Toad,0.863,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV79927995BD-29267B,Amy,Camille,768,t-11105570_768_9sec.wav,1060.7,2049.4,7.1686,1.4569,WT,1,3
1252,Spectrogram 1,1,20230526_200000.WAV,4731,4734,0,15000,t-11105570,Woodhouse's Toad,0.2499,20230526_200000.BirdNET.selection.table.txt,BD-29267A,2,20230526_200000.WAV47314734BD-29267A,Diana,Amy,76,t-11105570_76_9sec.wav,1037.1,1854.2,0.4859,2.2633,WT,1,1
1252,Spectrogram 1,1,20230526_200000.WAV,4731,4734,0,15000,t-11105570,Woodhouse's Toad,0.2499,20230526_200000.BirdNET.selection.table.txt,BD-29267A,2,20230526_200000.WAV47314734BD-29267A,Diana,Amy,76,t-11105570_76_9sec.wav,880,1822.8,3.4867,1.2715,WT,1,2
1252,Spectrogram 1,1,20230526_200000.WAV,4731,4734,0,15000,t-11105570,Woodhouse's Toad,0.2499,20230526_200000.BirdNET.selection.table.txt,BD-29267A,2,20230526_200000.WAV47314734BD-29267A,Diana,Amy,76,t-11105570_76_9sec.wav,1037.1,1948.5,6.6839,2.0853,WT,1,3
449,Spectrogram 1,1,20230522_200000.WAV,2517,2520,0,15000,t-11105570,Woodhouse's Toad,0.9066,20230522_200000.BirdNET.selection.table.txt,BD-29267B,5,20230522_200000.WAV25172520BD-29267B,Rohit,Ethan,770,t-11105570_770_9sec.wav,1068.8,2161.9,3.822,2.1388,WT,1,1
449,Spectrogram 1,1,20230522_200000.WAV,2517,2520,0,15000,t-11105570,Woodhouse's Toad,0.9066,20230522_200000.BirdNET.selection.table.txt,BD-29267B,5,20230522_200000.WAV25172520BD-29267B,Rohit,Ethan,770,t-11105570_770_9sec.wav,1214.6,2283.4,8.9828,1.2957,WT,1,2
701,Spectrogram 1,1,20230524_200000.WAV,3171,3174,0,15000,t-11105570,Woodhouse's Toad,0.8615,20230524_200000.BirdNET.selection.table.txt,BD-29267B,5,20230524_200000.WAV31713174BD-29267B,Camille,Ann,771,t-11105570_771_9sec.wav,914.7,2179.7,5.5351,1.7213,WT,1,1
1674,Spectrogram 1,1,20230524_200000.WAV,5799,5802,0,15000,t-11105570,Woodhouse's Toad,0.8178,20230524_200000.BirdNET.selection.table.txt,BD-29267B,5,20230524_200000.WAV57995802BD-29267B,Diana,Camille,772,t-11105570_772_9sec.wav,1126.531,1885.714,3.4933,1.8733,WT,1,1
1674,Spectrogram 1,1,20230524_200000.WAV,5799,5802,0,15000,t-11105570,Woodhouse's Toad,0.8178,20230524_200000.BirdNET.selection.table.txt,BD-29267B,5,20230524_200000.WAV57995802BD-29267B,Diana,Camille,772,t-11105570_772_9sec.wav,1028.571,1616.327,6.0159,1.7734,WT,1,2
1292,Spectrogram 1,1,20230527_200000.WAV,5100,5103,0,15000,t-11105570,Woodhouse's Toad,0.8952,20230527_200000.BirdNET.selection.table.txt,BD-29267B,5,20230527_200000.WAV51005103BD-29267B,Amy,Ethan,774,t-11105570_774_9sec.wav,1037.037,2018.519,0.0151,1.3401,WT,1,1
1292,Spectrogram 1,1,20230527_200000.WAV,5100,5103,0,15000,t-11105570,Woodhouse's Toad,0.8952,20230527_200000.BirdNET.selection.table.txt,BD-29267B,5,20230527_200000.WAV51005103BD-29267B,Amy,Ethan,774,t-11105570_774_9sec.wav,1042.7,2139.3,1.9127,1.7389,WT,1,2
1292,Spectrogram 1,1,20230527_200000.WAV,5100,5103,0,15000,t-11105570,Woodhouse's Toad,0.8952,20230527_200000.BirdNET.selection.table.txt,BD-29267B,5,20230527_200000.WAV51005103BD-29267B,Amy,Ethan,774,t-11105570_774_9sec.wav,1132.6,2067.4,3.9274,1.5196,WT,1,3
1292,Spectrogram 1,1,20230527_200000.WAV,5100,5103,0,15000,t-11105570,Woodhouse's Toad,0.8952,20230527_200000.BirdNET.selection.table.txt,BD-29267B,5,20230527_200000.WAV51005103BD-29267B,Amy,Ethan,774,t-11105570_774_9sec.wav,1060.7,2157.3,5.8543,2.4282,WT,1,4
2468,Spectrogram 1,1,20230524_200000.WAV,7845,7848,0,15000,t-11105570,Woodhouse's Toad,0.9907,20230524_200000.BirdNET.selection.table.txt,BD-29267B,5,20230524_200000.WAV78457848BD-29267B,Rohit,Camille,776,t-11105570_776_9sec.wav,1068.8,2089.1,1.8561,2.2949,WT,1,2
2468,Spectrogram 1,1,20230524_200000.WAV,7845,7848,0,15000,t-11105570,Woodhouse's Toad,0.9907,20230524_200000.BirdNET.selection.table.txt,BD-29267B,5,20230524_200000.WAV78457848BD-29267B,Rohit,Camille,776,t-11105570_776_9sec.wav,850.2,1991.9,5.3999,2.1856,WT,1,3
2221,Spectrogram 1,1,20230527_200000.WAV,9441,9444,0,15000,t-11105570,Woodhouse's Toad,0.8708,20230527_200000.BirdNET.selection.table.txt,BD-29267B,5,20230527_200000.WAV94419444BD-29267B,Camille,Amy,777,t-11105570_777_9sec.wav,1099.9,1979.9,0.6555,1.9327,WT,1,2
2221,Spectrogram 1,1,20230527_200000.WAV,9441,9444,0,15000,t-11105570,Woodhouse's Toad,0.8708,20230527_200000.BirdNET.selection.table.txt,BD-29267B,5,20230527_200000.WAV94419444BD-29267B,Camille,Amy,777,t-11105570_777_9sec.wav,1131.4,1979.9,3.6054,2.1616,WT,1,3
2221,Spectrogram 1,1,20230527_200000.WAV,9441,9444,0,15000,t-11105570,Woodhouse's Toad,0.8708,20230527_200000.BirdNET.selection.table.txt,BD-29267B,5,20230527_200000.WAV94419444BD-29267B,Camille,Amy,777,t-11105570_777_9sec.wav,1068.5,2168.5,6.5045,1.8818,WT,1,4
2111,Spectrogram 1,1,20230523_200000.WAV,8841,8844,0,15000,t-11105570,Woodhouse's Toad,0.9357,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV88418844BD-29267B,Diana,Amy,778,t-11105570_778_9sec.wav,974.2,2137,2.0056,2.8228,WT,1,2
2111,Spectrogram 1,1,20230523_200000.WAV,8841,8844,0,15000,t-11105570,Woodhouse's Toad,0.9357,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV88418844BD-29267B,Diana,Amy,778,t-11105570_778_9sec.wav,1068.5,2011.3,5.2072,1.2969,WT,1,3
2111,Spectrogram 1,1,20230523_200000.WAV,8841,8844,0,15000,t-11105570,Woodhouse's Toad,0.9357,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV88418844BD-29267B,Diana,Amy,778,t-11105570_778_9sec.wav,1005.7,2137,7.4197,1.4495,WT,1,4
3851,Spectrogram 1,1,20230522_200000.WAV,9198,9201,0,15000,t-11105570,Woodhouse's Toad,0.2083,20230522_200000.BirdNET.selection.table.txt,BD-29267A,2,20230522_200000.WAV91989201BD-29267A,Ethan,Camille,77,t-11105570_77_9sec.wav,1113,1846.3,0.8708,2.4516,WT,1,1
3851,Spectrogram 1,1,20230522_200000.WAV,9198,9201,0,15000,t-11105570,Woodhouse's Toad,0.2083,20230522_200000.BirdNET.selection.table.txt,BD-29267A,2,20230522_200000.WAV91989201BD-29267A,Ethan,Camille,77,t-11105570_77_9sec.wav,928.2,1790.1,5.5845,2.086,WT,1,2
608,Spectrogram 1,1,20230522_200000.WAV,3198,3201,0,15000,t-11105570,Woodhouse's Toad,0.8398,20230522_200000.BirdNET.selection.table.txt,BD-29267B,5,20230522_200000.WAV31983201BD-29267B,Amy,Ethan,780,t-11105570_780_9sec.wav,1060.7,1941.5,4.7014,1.7389,WT,1,1
2336,Spectrogram 1,1,20230523_200000.WAV,9555,9558,0,15000,t-11105570,Woodhouse's Toad,0.9788,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV95559558BD-29267B,Rohit,Camille,782,t-11105570_782_9sec.wav,1068.8,2210.5,4.4234,2.529,WT,1,2
426,Spectrogram 1,1,20230527_200000.WAV,2400,2403,0,15000,t-11105570,Woodhouse's Toad,0.8802,20230527_200000.BirdNET.selection.table.txt,BD-29267B,5,20230527_200000.WAV24002403BD-29267B,Camille,Ann,783,t-11105570_783_9sec.wav,1315.5,2017.2,0.1422,1.4651,WT,1,1
426,Spectrogram 1,1,20230527_200000.WAV,2400,2403,0,15000,t-11105570,Woodhouse's Toad,0.8802,20230527_200000.BirdNET.selection.table.txt,BD-29267B,5,20230527_200000.WAV24002403BD-29267B,Camille,Ann,783,t-11105570_783_9sec.wav,1013.2,2046.4,2.4605,1.7241,WT,1,2
426,Spectrogram 1,1,20230527_200000.WAV,2400,2403,0,15000,t-11105570,Woodhouse's Toad,0.8802,20230527_200000.BirdNET.selection.table.txt,BD-29267B,5,20230527_200000.WAV24002403BD-29267B,Camille,Ann,783,t-11105570_783_9sec.wav,1132.5,2066.2,4.7215,1.5451,WT,1,3
426,Spectrogram 1,1,20230527_200000.WAV,2400,2403,0,15000,t-11105570,Woodhouse's Toad,0.8802,20230527_200000.BirdNET.selection.table.txt,BD-29267B,5,20230527_200000.WAV24002403BD-29267B,Camille,Ann,783,t-11105570_783_9sec.wav,1033.1,2106,6.7753,1.9878,WT,1,4
1037,Spectrogram 1,1,20230523_200000.WAV,5751,5754,0,15000,t-11105570,Woodhouse's Toad,0.9246,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV57515754BD-29267B,Diana,Ann,784,t-11105570_784_9sec.wav,1175.51,1861.224,3.1938,1.5819,WT,1,1
1037,Spectrogram 1,1,20230523_200000.WAV,5751,5754,0,15000,t-11105570,Woodhouse's Toad,0.9246,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV57515754BD-29267B,Diana,Ann,784,t-11105570_784_9sec.wav,1200,1861.224,5.3637,1.8483,WT,1,2
1714,Spectrogram 1,1,20230527_200000.WAV,6441,6444,0,15000,t-11105570,Woodhouse's Toad,0.9751,20230527_200000.BirdNET.selection.table.txt,BD-29267B,5,20230527_200000.WAV64416444BD-29267B,Ethan,Rohit,785,t-11105570_785_9sec.wav,1257.1,2003.5,0.0218,1.25,WT,1,1
1714,Spectrogram 1,1,20230527_200000.WAV,6441,6444,0,15000,t-11105570,Woodhouse's Toad,0.9751,20230527_200000.BirdNET.selection.table.txt,BD-29267B,5,20230527_200000.WAV64416444BD-29267B,Ethan,Rohit,785,t-11105570_785_9sec.wav,1152.3,2055.8,3.2011,1.6694,WT,1,2
840,Spectrogram 1,1,20230527_200000.WAV,3879,3882,0,15000,t-11105570,Woodhouse's Toad,0.8507,20230527_200000.BirdNET.selection.table.txt,BD-29267B,5,20230527_200000.WAV38793882BD-29267B,Amy,Diana,786,t-11105570_786_9sec.wav,1180.778,2032.037,0.0705,1.6568,WT,1,1
840,Spectrogram 1,1,20230527_200000.WAV,3879,3882,0,15000,t-11105570,Woodhouse's Toad,0.8507,20230527_200000.BirdNET.selection.table.txt,BD-29267B,5,20230527_200000.WAV38793882BD-29267B,Amy,Diana,786,t-11105570_786_9sec.wav,1150.5,1959.5,2.7353,1.9112,WT,1,2
840,Spectrogram 1,1,20230527_200000.WAV,3879,3882,0,15000,t-11105570,Woodhouse's Toad,0.8507,20230527_200000.BirdNET.selection.table.txt,BD-29267B,5,20230527_200000.WAV38793882BD-29267B,Amy,Diana,786,t-11105570_786_9sec.wav,1098.398,2004.577,4.9393,2.0148,WT,1,3
840,Spectrogram 1,1,20230527_200000.WAV,3879,3882,0,15000,t-11105570,Woodhouse's Toad,0.8507,20230527_200000.BirdNET.selection.table.txt,BD-29267B,5,20230527_200000.WAV38793882BD-29267B,Amy,Diana,786,t-11105570_786_9sec.wav,1168.5,2049.4,7.8307,1.0966,WT,1,4
383,Spectrogram 1,1,20230525_200000.WAV,2175,2178,0,15000,t-11105570,Woodhouse's Toad,0.8402,20230525_200000.BirdNET.selection.table.txt,BD-29267B,5,20230525_200000.WAV21752178BD-29267B,Camille,Rohit,789,t-11105570_789_9sec.wav,1162.1,1863.7,2.4487,1.6034,WT,1,2
2276,Spectrogram 1,1,20230523_200000.WAV,9369,9372,0,15000,t-11105570,Woodhouse's Toad,0.8187,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV93699372BD-29267B,Diana,Rohit,790,t-11105570_790_9sec.wav,1183.1,2122.1,3.0636,2.4822,WT,1,1
750,Spectrogram 1,1,20230527_200000.WAV,3630,3633,0,15000,t-11105570,Woodhouse's Toad,0.8195,20230527_200000.BirdNET.selection.table.txt,BD-29267B,5,20230527_200000.WAV36303633BD-29267B,Ethan,Diana,791,t-11105570_791_9sec.wav,1125.858,1977.117,7.1145,1.8483,WT,1,2
3547,Spectrogram 1,1,20230523_200000.WAV,14007,14010,0,15000,t-11105570,Woodhouse's Toad,0.9877,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV1400714010BD-29267B,Amy,Ethan,792,t-11105570_792_9sec.wav,970.8,2085.4,4.7356,2.3185,WT,1,2
786,Spectrogram 1,1,20230523_200000.WAV,5037,5040,0,15000,t-11105570,Woodhouse's Toad,0.8644,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV50375040BD-29267B,Ann,Camille,793,t-11105570_793_9sec.wav,1292.8,1889.5,2.9493,1.5019,WT,1,1
786,Spectrogram 1,1,20230523_200000.WAV,5037,5040,0,15000,t-11105570,Woodhouse's Toad,0.8644,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV50375040BD-29267B,Ann,Camille,793,t-11105570_793_9sec.wav,1292.8,1823.2,5.2023,1.8357,WT,1,2
786,Spectrogram 1,1,20230523_200000.WAV,5037,5040,0,15000,t-11105570,Woodhouse's Toad,0.8644,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV50375040BD-29267B,Ann,Camille,793,t-11105570_793_9sec.wav,1170.2,2241.3,7.5911,1.3095,WT,1,3
1843,Spectrogram 1,1,20230526_200000.WAV,7278,7281,0,15000,t-11105570,Woodhouse's Toad,0.9372,20230526_200000.BirdNET.selection.table.txt,BD-29267B,5,20230526_200000.WAV72787281BD-29267B,Rohit,Diana,794,t-11105570_794_9sec.wav,825.9,2161.9,3.6529,2.3261,WT,1,1
1522,Spectrogram 1,1,20230523_200000.WAV,7254,7257,0,15000,t-11105570,Woodhouse's Toad,0.8968,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV72547257BD-29267B,Ethan,Camille,797,t-11105570_797_9sec.wav,1259.7,1922.7,1.3339,1.5854,WT,1,1
1522,Spectrogram 1,1,20230523_200000.WAV,7254,7257,0,15000,t-11105570,Woodhouse's Toad,0.8968,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV72547257BD-29267B,Ethan,Camille,797,t-11105570_797_9sec.wav,1113,2016.6,3.5272,1.7258,WT,1,2
1522,Spectrogram 1,1,20230523_200000.WAV,7254,7257,0,15000,t-11105570,Woodhouse's Toad,0.8968,20230523_200000.BirdNET.selection.table.txt,BD-29267B,5,20230523_200000.WAV72547257BD-29267B,Ethan,Camille,797,t-11105570_797_9sec.wav,1113,1924.9,7.8185,1.1694,WT,1,3
370,Spectrogram 1,1,20230522_200000.WAV,2181,2184,0,15000,t-11105570,Woodhouse's Toad,0.8439,20230522_200000.BirdNET.selection.table.txt,BD-29267B,5,20230522_200000.WAV21812184BD-29267B,Amy,Camille,798,t-11105570_798_9sec.wav,1132.6,2049.4,3.8906,2.0835,WT,1,1
1713,Spectrogram 1,1,20230524_200000.WAV,5898,5901,0,15000,t-11105570,Woodhouse's Toad,0.8543,20230524_200000.BirdNET.selection.table.txt,BD-29267B,5,20230524_200000.WAV58985901BD-29267B,Ann,Diana,799,t-11105570_799_9sec.wav,991.7,2023.1,2.5525,1.79,WT,1,2
1713,Spectrogram 1,1,20230524_200000.WAV,5898,5901,0,15000,t-11105570,Woodhouse's Toad,0.8543,20230524_200000.BirdNET.selection.table.txt,BD-29267B,5,20230524_200000.WAV58985901BD-29267B,Ann,Diana,799,t-11105570_799_9sec.wav,971.9,1963.6,5.7651,1.7052,WT,1,3
976,Spectrogram 1,1,20230521_200000.WAV,3972,3975,0,15000,t-11105570,Woodhouse's Toad,0.2108,20230521_200000.BirdNET.selection.table.txt,BD-29267A,2,20230521_200000.WAV39723975BD-29267A,Ann,Camille,79,t-11105570_79_9sec.wav,892.6,2003.3,1.3813,2.1763,WT,1,1
2030,Spectrogram 1,1,20230522_000000.WAV,8937,8940,0,15000,t-11105570,Woodhouse's Toad,0.1929,20230522_000000.BirdNET.selection.table.txt,BD-29267A,1,20230522_000000.WAV89378940BD-29267A,Ann,Ethan,7,t-11105570_7_9sec.wav,971.9,1924,2.9421,1.9219,WT,1,1
2030,Spectrogram 1,1,20230522_000000.WAV,8937,8940,0,15000,t-11105570,Woodhouse's Toad,0.1929,20230522_000000.BirdNET.selection.table.txt,BD-29267A,1,20230522_000000.WAV89378940BD-29267A,Ann,Ethan,7,t-11105570_7_9sec.wav,932.2,1904.1,6.1829,2.751,WT,1,2
603,Spectrogram 1,1,20230523_200000.WAV,2658,2661,0,15000,t-11105570,Woodhouse's Toad,0.5277,20230523_200000.BirdNET.selection.table.txt,BD-31393A,3,20230523_200000.WAV26582661BD-31393A,Ethan,Rohit,803,t-11105570_803_9sec.wav,1427.2,2422.5,0.5424,2.3105,WT,1,1
3686,Spectrogram 1,1,20230524_200000.WAV,10839,10842,0,15000,t-11105570,Woodhouse's Toad,0.8437,20230524_200000.BirdNET.selection.table.txt,BD-31393A,5,20230524_200000.WAV1083910842BD-31393A,Ann,Rohit,805,t-11105570_805_9sec.wav,1352.1,2835.7,2.5658,2.9193,WT,1,1
3393,Spectrogram 1,1,20230523_200000.WAV,12966,12969,0,15000,t-11105570,Woodhouse's Toad,0.3034,20230523_200000.BirdNET.selection.table.txt,BD-29267A,2,20230523_200000.WAV1296612969BD-29267A,Camille,Ethan,81,t-11105570_81_9sec.wav,1185.185,1888.889,4.8879,1.5397,WT,1,1
3393,Spectrogram 1,1,20230523_200000.WAV,12966,12969,0,15000,t-11105570,Woodhouse's Toad,0.3034,20230523_200000.BirdNET.selection.table.txt,BD-29267A,2,20230523_200000.WAV1296612969BD-29267A,Camille,Ethan,81,t-11105570_81_9sec.wav,1074.074,1888.889,7.717,1.2716,WT,1,2
1143,Spectrogram 1,1,20230522_000000.WAV,6909,6912,0,15000,t-11105570,Woodhouse's Toad,0.2276,20230522_000000.BirdNET.selection.table.txt,BD-29267A,2,20230522_000000.WAV69096912BD-29267A,Diana,Rohit,82,t-11105570_82_9sec.wav,1073.8,2298.3,2.5773,1.9202,WT,1,1
3764,Spectrogram 1,1,20230526_200000.WAV,11988,11991,0,15000,t-11105570,Woodhouse's Toad,0.2586,20230526_200000.BirdNET.selection.table.txt,BD-29267A,2,20230526_200000.WAV1198811991BD-29267A,Ethan,Rohit,83,t-11105570_83_9sec.wav,1111.5,2222.9,2.7749,2.7788,WT,1,1
3764,Spectrogram 1,1,20230526_200000.WAV,11988,11991,0,15000,t-11105570,Woodhouse's Toad,0.2586,20230526_200000.BirdNET.selection.table.txt,BD-29267A,2,20230526_200000.WAV1198811991BD-29267A,Ethan,Rohit,83,t-11105570_83_9sec.wav,1152.3,1859.4,8.9861,1.0887,WT,1,2
1274,Spectrogram 1,1,20230522_000000.WAV,7389,7392,0,15000,t-11105570,Woodhouse's Toad,0.2842,20230522_000000.BirdNET.selection.table.txt,BD-29267A,2,20230522_000000.WAV73897392BD-29267A,Amy,Diana,84,t-11105570_84_9sec.wav,1078.6,1851.7,2.5043,1.9269,WT,1,1
1169,Spectrogram 1,1,20230526_200000.WAV,4509,4512,0,15000,t-11105570,Woodhouse's Toad,0.2072,20230526_200000.BirdNET.selection.table.txt,BD-29267A,2,20230526_200000.WAV45094512BD-29267A,Ann,Ethan,85,t-11105570_85_9sec.wav,1110.7,1844.6,2.4014,1.8371,WT,1,1
1608,Spectrogram 1,1,20230522_200000.WAV,4707,4710,0,15000,t-11105570,Woodhouse's Toad,0.2108,20230522_200000.BirdNET.selection.table.txt,BD-29267A,2,20230522_200000.WAV47074710BD-29267A,Rohit,Ann,86,t-11105570_86_9sec.wav,1044.5,2647.8,3.7157,2.7788,WT,1,1
1752,Spectrogram 1,1,20230522_200000.WAV,4983,4986,0,15000,t-11105570,Woodhouse's Toad,0.2703,20230522_200000.BirdNET.selection.table.txt,BD-29267A,2,20230522_200000.WAV49834986BD-29267A,Camille,Diana,87,t-11105570_87_9sec.wav,1016.018,1839.817,2.8419,1.6485,WT,1,1
2011,Spectrogram 1,1,20230522_200000.WAV,5421,5424,0,15000,t-11105570,Woodhouse's Toad,0.3856,20230522_200000.BirdNET.selection.table.txt,BD-29267A,2,20230522_200000.WAV54215424BD-29267A,Diana,Camille,88,t-11105570_88_9sec.wav,1248.98,1787.755,5.192,2.4561,WT,1,1
2199,Spectrogram 1,1,20230527_200000.WAV,6348,6351,0,15000,t-11105570,Woodhouse's Toad,0.1458,20230527_200000.BirdNET.selection.table.txt,BD-29267A,1,20230527_200000.WAV63486351BD-29267A,Rohit,Ann,8,t-11105570_8_9sec.wav,1132.5,1986.8,3.1639,2.4306,WT,1,1
